Order_ID,Order_Date,Year,Month,Quarter,Product_Name,Category,Region,Customer_Type,Payment_Method,Quantity,Unit_Price,Total_Sales
1106,12-12-2023,2023,December,4,Tablet,Electronics,Pune,New,UPI,2,24448,48896
1107,18-05-2023,2023,May,2,Book,Books,Mumbai,New,UPI,3,378,1134
1108,01-01-2024,2024,January,1,Backpack,Fashion,Mumbai,New,UPI,1,1310,1310
1108,03-05-2022,2022,May,2,Backpack,Fashion,Mumbai,New,UPI,1,1310,1310
1108,15-11-2023,2023,November,4,Backpack,Fashion,Mumbai,New,UPI,1,1310,1310
1108,04-06-2022,2022,June,2,Backpack,Fashion,Mumbai,New,UPI,1,1310,1310
1108,29-07-2024,2024,July,3,Backpack,Fashion,Mumbai,New,UPI,1,1310,1310
1109,18-03-2023,2023,March,1,Smartwatch,Electronics,Mumbai,Returning,COD,1,5590,5590
1109,23-03-2023,2023,March,1,Smartwatch,Electronics,Mumbai,Returning,COD,1,5590,5590
1110,23-05-2023,2023,May,2,Water Bottle,Other,Delhi,Premimum,COD,3,405,1215
1110,28-01-2023,2023,January,1,Water Bottle,Other,Delhi,Premimum,COD,3,405,1215
1110,28-03-2022,2022,March,1,Water Bottle,Other,Delhi,Premimum,COD,3,405,1215
1110,21-11-2023,2023,November,4,Water Bottle,Other,Delhi,Premimum,COD,3,405,1215
1111,24-06-2024,2024,June,2,Laptop,Electronics,Bangalore,Premimum,COD,1,51984,51984
1111,15-02-2023,2023,February,1,Laptop,Electronics,Bangalore,Premimum,COD,1,51984,51984
1111,12-03-2022,2022,March,1,Laptop,Electronics,Bangalore,Premimum,COD,1,51984,51984
1112,08-10-2023,2023,October,4,Headphones,Electronics,Chennai,Returning,COD,3,2766,8298
1113,06-01-2023,2023,January,1,Shoes,Fashion,Mumbai,Premimum,UPI,3,2625,7875
1113,09-04-2022,2022,April,2,Shoes,Fashion,Mumbai,Premimum,UPI,3,2625,7875
1113,08-08-2024,2024,August,3,Shoes,Fashion,Mumbai,Premimum,UPI,3,2625,7875
1114,29-06-2023,2023,June,2,Watch,Other,Pune,Returning,UPI,2,2573,5146
1114,17-12-2022,2022,December,4,Watch,Other,Pune,Returning,UPI,2,2573,5146
1114,17-06-2023,2023,June,2,Watch,Other,Pune,Returning,UPI,2,2573,5146
1114,26-05-2022,2022,May,2,Watch,Other,Pune,Returning,UPI,2,2573,5146
1115,31-10-2024,2024,October,4,Mobile Case,Other,Delhi,Premimum,COD,2,798,1596
1116,15-10-2023,2023,October,4,Tablet,Electronics,Mumbai,Premimum,Card,2,31517,63034
1117,24-02-2022,2022,February,1,Book,Books,Chennai,Returning,UPI,1,343,343
1117,17-04-2022,2022,April,2,Book,Books,Chennai,Returning,UPI,1,343,343
1117,22-03-2022,2022,March,1,Book,Books,Chennai,Returning,UPI,1,343,343
1118,01-05-2022,2022,May,2,Backpack,Fashion,Chennai,Returning,COD,3,1021,3063
1119,04-08-2023,2023,August,3,Smartwatch,Electronics,Mumbai,Premimum,Card,1,8543,8543
1119,22-04-2024,2024,April,2,Smartwatch,Electronics,Mumbai,Premimum,Card,1,8543,8543
1119,21-10-2023,2023,October,4,Smartwatch,Electronics,Mumbai,Premimum,Card,1,8543,8543
1119,04-06-2022,2022,June,2,Smartwatch,Electronics,Mumbai,Premimum,Card,1,8543,8543
1121,21-03-2022,2022,March,1,Laptop,Electronics,Delhi,Premimum,COD,1,51840,51840
1121,16-11-2024,2024,November,4,Laptop,Electronics,Delhi,Premimum,COD,1,51840,51840
1122,02-01-2023,2023,January,1,Headphones,Electronics,Chennai,Premimum,COD,2,4435,8870
1122,18-01-2024,2024,January,1,Headphones,Electronics,Chennai,Premimum,COD,2,4435,8870
1122,20-04-2022,2022,April,2,Headphones,Electronics,Chennai,Premimum,COD,2,4435,8870
1122,16-05-2022,2022,May,2,Headphones,Electronics,Chennai,Premimum,COD,2,4435,8870
1122,08-10-2023,2023,October,4,Headphones,Electronics,Chennai,Premimum,COD,2,4435,8870
1123,15-10-2023,2023,October,4,Shoes,Fashion,Chennai,Premimum,Card,3,2138,6414
1123,05-11-2022,2022,November,4,Shoes,Fashion,Chennai,Premimum,Card,3,2138,6414
1124,14-07-2023,2023,July,3,Watch,Other,Hyderabad,Premimum,Card,5,5434,27170
1124,01-12-2023,2023,December,4,Watch,Other,Hyderabad,Premimum,Card,5,5434,27170
1125,04-12-2023,2023,December,4,Mobile Case,Other,Chennai,Premimum,UPI,1,961,961
1125,07-07-2022,2022,July,3,Mobile Case,Other,Chennai,Premimum,UPI,1,961,961
1125,22-08-2023,2023,August,3,Mobile Case,Other,Chennai,Premimum,UPI,1,961,961
1125,15-09-2022,2022,September,3,Mobile Case,Other,Chennai,Premimum,UPI,1,961,961
1126,27-09-2022,2022,September,3,Tablet,Electronics,Pune,New,Card,2,28891,57782
1126,11-07-2023,2023,July,3,Tablet,Electronics,Pune,New,Card,2,28891,57782
1126,27-05-2024,2024,May,2,Tablet,Electronics,Pune,New,Card,2,28891,57782
1126,22-02-2022,2022,February,1,Tablet,Electronics,Pune,New,Card,2,28891,57782
1127,24-12-2023,2023,December,4,Book,Books,Mumbai,Premimum,COD,3,433,1299
1127,09-09-2023,2023,September,3,Book,Books,Mumbai,Premimum,COD,3,433,1299
1127,16-10-2023,2023,October,4,Book,Books,Mumbai,Premimum,COD,3,433,1299
1127,25-09-2023,2023,September,3,Book,Books,Mumbai,Premimum,COD,3,433,1299
1128,21-12-2022,2022,December,4,Backpack,Fashion,Mumbai,Premimum,COD,2,912,1824
1128,30-03-2023,2023,March,1,Backpack,Fashion,Mumbai,Premimum,COD,2,912,1824
1129,28-12-2023,2023,December,4,Smartwatch,Electronics,Chennai,New,Card,2,12792,25584
1130,04-07-2023,2023,July,3,Water Bottle,Other,Bangalore,New,COD,3,150,450
1130,17-09-2022,2022,September,3,Water Bottle,Other,Bangalore,New,COD,3,150,450
1131,01-12-2024,2024,December,4,Laptop,Electronics,Hyderabad,New,Card,1,61259,61259
1132,26-03-2023,2023,March,1,Headphones,Electronics,Chennai,Premimum,Card,1,2998,2998
1132,21-02-2023,2023,February,1,Headphones,Electronics,Chennai,Premimum,Card,1,2998,2998
1133,16-11-2023,2023,November,4,Shoes,Fashion,Hyderabad,New,UPI,3,1682,5046
1133,04-05-2024,2024,May,2,Shoes,Fashion,Hyderabad,New,UPI,3,1682,5046
1133,30-05-2024,2024,May,2,Shoes,Fashion,Hyderabad,New,UPI,3,1682,5046
1134,12-12-2022,2022,December,4,Watch,Other,Chennai,Premimum,UPI,1,12576,12576
1134,30-01-2022,2022,January,1,Watch,Other,Chennai,Premimum,UPI,1,12576,12576
1134,29-04-2023,2023,April,2,Watch,Other,Chennai,Premimum,UPI,1,12576,12576
1135,06-08-2023,2023,August,3,Mobile Case,Other,Mumbai,Returning,COD,1,740,740
1135,07-12-2023,2023,December,4,Mobile Case,Other,Mumbai,Returning,COD,1,740,740
1135,29-01-2022,2022,January,1,Mobile Case,Other,Mumbai,Returning,COD,1,740,740
1135,20-05-2024,2024,May,2,Mobile Case,Other,Mumbai,Returning,COD,1,740,740
1136,17-12-2023,2023,December,4,Tablet,Electronics,Hyderabad,New,UPI,2,38690,77380
1136,21-12-2024,2024,December,4,Tablet,Electronics,Hyderabad,New,UPI,2,38690,77380
1136,26-02-2022,2022,February,1,Tablet,Electronics,Hyderabad,New,UPI,2,38690,77380
1137,28-10-2022,2022,October,4,Book,Books,Mumbai,Returning,Card,1,309,309
1137,11-01-2022,2022,January,1,Book,Books,Mumbai,Returning,Card,1,309,309
1137,23-09-2023,2023,September,3,Book,Books,Mumbai,Returning,Card,1,309,309
1138,22-04-2024,2024,April,2,Backpack,Fashion,Hyderabad,Returning,UPI,3,1670,5010
1138,11-05-2023,2023,May,2,Backpack,Fashion,Hyderabad,Returning,UPI,3,1670,5010
1138,28-08-2023,2023,August,3,Backpack,Fashion,Hyderabad,Returning,UPI,3,1670,5010
1139,08-02-2022,2022,February,1,Smartwatch,Electronics,Pune,Premimum,Card,1,13908,13908
1139,20-05-2022,2022,May,2,Smartwatch,Electronics,Pune,Premimum,Card,1,13908,13908
1139,24-01-2022,2022,January,1,Smartwatch,Electronics,Pune,Premimum,Card,1,13908,13908
1140,08-10-2023,2023,October,4,Water Bottle,Other,Pune,New,COD,1,619,619
1140,22-09-2023,2023,September,3,Water Bottle,Other,Pune,New,COD,1,619,619
1140,08-10-2023,2023,October,4,Water Bottle,Other,Pune,New,COD,1,619,619
1141,09-01-2022,2022,January,1,Laptop,Electronics,Delhi,Premimum,COD,1,58661,58661
1142,17-05-2022,2022,May,2,Headphones,Electronics,Pune,New,COD,3,3441,10323
1142,22-12-2022,2022,December,4,Headphones,Electronics,Pune,New,COD,3,3441,10323
1142,20-06-2022,2022,June,2,Headphones,Electronics,Pune,New,COD,3,3441,10323
1142,11-07-2024,2024,July,3,Headphones,Electronics,Pune,New,COD,3,3441,10323
1143,13-05-2023,2023,May,2,Shoes,Fashion,Delhi,New,Card,2,4503,9006
1143,14-12-2024,2024,December,4,Shoes,Fashion,Delhi,New,Card,2,4503,9006
1143,04-05-2023,2023,May,2,Shoes,Fashion,Delhi,New,Card,2,4503,9006
1143,02-04-2024,2024,April,2,Shoes,Fashion,Delhi,New,Card,2,4503,9006
1144,11-02-2023,2023,February,1,Watch,Other,Chennai,Returning,UPI,5,10835,54175
1145,18-10-2023,2023,October,4,Mobile Case,Other,Pune,Returning,UPI,2,334,668
1145,14-10-2024,2024,October,4,Mobile Case,Other,Pune,Returning,UPI,2,334,668
1145,16-12-2023,2023,December,4,Mobile Case,Other,Pune,Returning,UPI,2,334,668
1146,27-06-2023,2023,June,2,Tablet,Electronics,Delhi,Premimum,COD,2,14992,29984
1146,02-04-2023,2023,April,2,Tablet,Electronics,Delhi,Premimum,COD,2,14992,29984
1147,05-05-2023,2023,May,2,Book,Books,Delhi,New,Card,3,385,1155
1147,07-04-2022,2022,April,2,Book,Books,Delhi,New,Card,3,385,1155
1147,29-09-2024,2024,September,3,Book,Books,Delhi,New,Card,3,385,1155
1147,17-10-2022,2022,October,4,Book,Books,Delhi,New,Card,3,385,1155
1147,16-01-2022,2022,January,1,Book,Books,Delhi,New,Card,3,385,1155
1148,25-12-2023,2023,December,4,Backpack,Fashion,Mumbai,Returning,UPI,1,1196,1196
1149,18-09-2024,2024,September,3,Smartwatch,Electronics,Bangalore,Returning,Card,2,4766,9532
1149,21-09-2023,2023,September,3,Smartwatch,Electronics,Bangalore,Returning,Card,2,4766,9532
1150,07-03-2022,2022,March,1,Water Bottle,Other,Chennai,Premimum,COD,4,317,1268
1150,01-05-2023,2023,May,2,Water Bottle,Other,Chennai,Premimum,COD,4,317,1268
1150,06-05-2022,2022,May,2,Water Bottle,Other,Chennai,Premimum,COD,4,317,1268
1150,04-07-2023,2023,July,3,Water Bottle,Other,Chennai,Premimum,COD,4,317,1268
1150,26-02-2023,2023,February,1,Water Bottle,Other,Chennai,Premimum,COD,4,317,1268
1150,14-12-2022,2022,December,4,Water Bottle,Other,Chennai,Premimum,COD,4,317,1268
1151,03-04-2023,2023,April,2,Laptop,Electronics,Delhi,Returning,UPI,2,59735,119470
1151,03-11-2023,2023,November,4,Laptop,Electronics,Delhi,Returning,UPI,2,59735,119470
1151,11-11-2023,2023,November,4,Laptop,Electronics,Delhi,Returning,UPI,2,59735,119470
1151,19-11-2022,2022,November,4,Laptop,Electronics,Delhi,Returning,UPI,2,59735,119470
1152,05-07-2024,2024,July,3,Headphones,Electronics,Pune,New,UPI,2,3950,7900
1152,30-07-2022,2022,July,3,Headphones,Electronics,Pune,New,UPI,2,3950,7900
1152,13-08-2024,2024,August,3,Headphones,Electronics,Pune,New,UPI,2,3950,7900
1152,18-05-2022,2022,May,2,Headphones,Electronics,Pune,New,UPI,2,3950,7900
1153,02-12-2023,2023,December,4,Shoes,Fashion,Chennai,New,UPI,2,3263,6526
1154,17-08-2023,2023,August,3,Watch,Other,Delhi,New,COD,4,8514,34056
1154,18-06-2023,2023,June,2,Watch,Other,Delhi,New,COD,4,8514,34056
1154,06-05-2023,2023,May,2,Watch,Other,Delhi,New,COD,4,8514,34056
1154,18-03-2023,2023,March,1,Watch,Other,Delhi,New,COD,4,8514,34056
1155,02-12-2023,2023,December,4,Mobile Case,Other,Bangalore,Premimum,COD,2,172,344
1155,26-05-2022,2022,May,2,Mobile Case,Other,Bangalore,Premimum,COD,2,172,344
1155,05-10-2023,2023,October,4,Mobile Case,Other,Bangalore,Premimum,COD,2,172,344
1155,18-05-2022,2022,May,2,Mobile Case,Other,Bangalore,Premimum,COD,2,172,344
1156,23-06-2023,2023,June,2,Tablet,Electronics,Bangalore,New,UPI,1,21077,21077
1156,08-09-2024,2024,September,3,Tablet,Electronics,Bangalore,New,UPI,1,21077,21077
1156,29-01-2022,2022,January,1,Tablet,Electronics,Bangalore,New,UPI,1,21077,21077
1157,31-08-2024,2024,August,3,Book,Books,Bangalore,Returning,COD,5,747,3735
1157,19-05-2024,2024,May,2,Book,Books,Bangalore,Returning,COD,5,747,3735
1157,31-01-2024,2024,January,1,Book,Books,Bangalore,Returning,COD,5,747,3735
1157,12-06-2024,2024,June,2,Book,Books,Bangalore,Returning,COD,5,747,3735
1158,29-06-2023,2023,June,2,Backpack,Fashion,Pune,Premimum,Card,2,850,1700
1158,09-02-2023,2023,February,1,Backpack,Fashion,Pune,Premimum,Card,2,850,1700
1158,18-07-2022,2022,July,3,Backpack,Fashion,Pune,Premimum,Card,2,850,1700
1158,10-05-2022,2022,May,2,Backpack,Fashion,Pune,Premimum,Card,2,850,1700
1158,12-09-2024,2024,September,3,Backpack,Fashion,Pune,Premimum,Card,2,850,1700
1158,11-02-2023,2023,February,1,Backpack,Fashion,Pune,Premimum,Card,2,850,1700
1158,09-03-2022,2022,March,1,Backpack,Fashion,Pune,Premimum,Card,2,850,1700
1159,12-08-2024,2024,August,3,Smartwatch,Electronics,Chennai,Premimum,Card,2,13771,27542
1159,17-06-2024,2024,June,2,Smartwatch,Electronics,Chennai,Premimum,Card,2,13771,27542
1159,19-07-2023,2023,July,3,Smartwatch,Electronics,Chennai,Premimum,Card,2,13771,27542
1159,01-10-2023,2023,October,4,Smartwatch,Electronics,Chennai,Premimum,Card,2,13771,27542
1160,13-05-2022,2022,May,2,Water Bottle,Other,Bangalore,New,UPI,4,258,1032
1160,27-10-2022,2022,October,4,Water Bottle,Other,Bangalore,New,UPI,4,258,1032
1160,28-11-2024,2024,November,4,Water Bottle,Other,Bangalore,New,UPI,4,258,1032
1161,27-12-2023,2023,December,4,Laptop,Electronics,Mumbai,New,COD,2,44856,89712
1161,23-12-2023,2023,December,4,Laptop,Electronics,Mumbai,New,COD,2,44856,89712
1161,05-10-2022,2022,October,4,Laptop,Electronics,Mumbai,New,COD,2,44856,89712
1162,12-01-2023,2023,January,1,Headphones,Electronics,Chennai,New,COD,3,3161,9483
1162,02-07-2023,2023,July,3,Headphones,Electronics,Chennai,New,COD,3,3161,9483
1162,15-10-2024,2024,October,4,Headphones,Electronics,Chennai,New,COD,3,3161,9483
1163,20-11-2024,2024,November,4,Shoes,Fashion,Chennai,Returning,COD,1,4464,4464
1163,31-03-2023,2023,March,1,Shoes,Fashion,Chennai,Returning,COD,1,4464,4464
1163,12-11-2023,2023,November,4,Shoes,Fashion,Chennai,Returning,COD,1,4464,4464
1163,13-05-2024,2024,May,2,Shoes,Fashion,Chennai,Returning,COD,1,4464,4464
1164,31-10-2022,2022,October,4,Watch,Other,Delhi,Returning,COD,1,4758,4758
1164,28-06-2023,2023,June,2,Watch,Other,Delhi,Returning,COD,1,4758,4758
1164,04-04-2023,2023,April,2,Watch,Other,Delhi,Returning,COD,1,4758,4758
1164,24-01-2022,2022,January,1,Watch,Other,Delhi,Returning,COD,1,4758,4758
1164,02-05-2023,2023,May,2,Watch,Other,Delhi,Returning,COD,1,4758,4758
1165,30-05-2024,2024,May,2,Mobile Case,Other,Chennai,Returning,UPI,4,490,1960
1165,19-12-2022,2022,December,4,Mobile Case,Other,Chennai,Returning,UPI,4,490,1960
1165,24-01-2024,2024,January,1,Mobile Case,Other,Chennai,Returning,UPI,4,490,1960
1165,28-06-2022,2022,June,2,Mobile Case,Other,Chennai,Returning,UPI,4,490,1960
1165,07-12-2022,2022,December,4,Mobile Case,Other,Chennai,Returning,UPI,4,490,1960
1165,15-06-2023,2023,June,2,Mobile Case,Other,Chennai,Returning,UPI,4,490,1960
1165,19-04-2024,2024,April,2,Mobile Case,Other,Chennai,Returning,UPI,4,490,1960
1166,17-10-2023,2023,October,4,Tablet,Electronics,Bangalore,Premimum,UPI,1,38739,38739
1166,13-02-2024,2024,February,1,Tablet,Electronics,Bangalore,Premimum,UPI,1,38739,38739
1166,29-11-2022,2022,November,4,Tablet,Electronics,Bangalore,Premimum,UPI,1,38739,38739
1167,06-12-2022,2022,December,4,Book,Books,Chennai,New,COD,3,368,1104
1167,03-01-2023,2023,January,1,Book,Books,Chennai,New,COD,3,368,1104
1167,06-03-2024,2024,March,1,Book,Books,Chennai,New,COD,3,368,1104
1168,26-01-2022,2022,January,1,Backpack,Fashion,Pune,New,Card,1,1931,1931
1169,29-06-2022,2022,June,2,Smartwatch,Electronics,Mumbai,New,UPI,2,14370,28740
1169,03-07-2023,2023,July,3,Smartwatch,Electronics,Mumbai,New,UPI,2,14370,28740
1169,24-06-2022,2022,June,2,Smartwatch,Electronics,Mumbai,New,UPI,2,14370,28740
1169,12-10-2023,2023,October,4,Smartwatch,Electronics,Mumbai,New,UPI,2,14370,28740
1169,13-09-2022,2022,September,3,Smartwatch,Electronics,Mumbai,New,UPI,2,14370,28740
1170,26-08-2023,2023,August,3,Water Bottle,Other,Chennai,Returning,COD,2,780,1560
1170,10-11-2023,2023,November,4,Water Bottle,Other,Chennai,Returning,COD,2,780,1560
1170,07-12-2024,2024,December,4,Water Bottle,Other,Chennai,Returning,COD,2,780,1560
1171,21-02-2022,2022,February,1,Laptop,Electronics,Bangalore,Premimum,UPI,2,54865,109730
1172,15-12-2024,2024,December,4,Headphones,Electronics,Hyderabad,Premimum,UPI,2,4481,8962
1172,02-10-2024,2024,October,4,Headphones,Electronics,Hyderabad,Premimum,UPI,2,4481,8962
1173,19-04-2023,2023,April,2,Shoes,Fashion,Pune,Premimum,Card,2,1972,3944
1173,03-03-2022,2022,March,1,Shoes,Fashion,Pune,Premimum,Card,2,1972,3944
1173,16-09-2023,2023,September,3,Shoes,Fashion,Pune,Premimum,Card,2,1972,3944
1173,16-08-2022,2022,August,3,Shoes,Fashion,Pune,Premimum,Card,2,1972,3944
1174,17-04-2024,2024,April,2,Watch,Other,Bangalore,Premimum,Card,1,9837,9837
1174,04-04-2022,2022,April,2,Watch,Other,Bangalore,Premimum,Card,1,9837,9837
1174,19-03-2022,2022,March,1,Watch,Other,Bangalore,Premimum,Card,1,9837,9837
1175,20-09-2022,2022,September,3,Mobile Case,Other,Chennai,New,Card,5,857,4285
1176,06-05-2023,2023,May,2,Tablet,Electronics,Chennai,Premimum,Card,1,20323,20323
1176,26-06-2022,2022,June,2,Tablet,Electronics,Chennai,Premimum,Card,1,20323,20323
1176,30-01-2023,2023,January,1,Tablet,Electronics,Chennai,Premimum,Card,1,20323,20323
1177,06-02-2024,2024,February,1,Book,Books,Bangalore,New,COD,5,1000,5000
1177,20-02-2024,2024,February,1,Book,Books,Bangalore,New,COD,5,1000,5000
1177,17-09-2023,2023,September,3,Book,Books,Bangalore,New,COD,5,1000,5000
1178,03-12-2024,2024,December,4,Backpack,Fashion,Chennai,Returning,COD,5,1359,6795
1178,23-02-2022,2022,February,1,Backpack,Fashion,Chennai,Returning,COD,5,1359,6795
1179,29-12-2023,2023,December,4,Smartwatch,Electronics,Pune,Returning,Card,1,14026,14026
1180,11-06-2022,2022,June,2,Water Bottle,Other,Bangalore,New,UPI,2,685,1370
1180,08-04-2024,2024,April,2,Water Bottle,Other,Bangalore,New,UPI,2,685,1370
1180,22-10-2023,2023,October,4,Water Bottle,Other,Bangalore,New,UPI,2,685,1370
1181,09-10-2024,2024,October,4,Laptop,Electronics,Delhi,Returning,UPI,1,54311,54311
1181,17-12-2024,2024,December,4,Laptop,Electronics,Delhi,Returning,UPI,1,54311,54311
1181,14-09-2023,2023,September,3,Laptop,Electronics,Delhi,Returning,UPI,1,54311,54311
1181,14-08-2022,2022,August,3,Laptop,Electronics,Delhi,Returning,UPI,1,54311,54311
1182,28-06-2022,2022,June,2,Headphones,Electronics,Pune,Premimum,Card,2,1713,3426
1182,02-07-2023,2023,July,3,Headphones,Electronics,Pune,Premimum,Card,2,1713,3426
1182,01-07-2024,2024,July,3,Headphones,Electronics,Pune,Premimum,Card,2,1713,3426
1183,02-04-2022,2022,April,2,Shoes,Fashion,Bangalore,Returning,UPI,2,3204,6408
1183,28-07-2023,2023,July,3,Shoes,Fashion,Bangalore,Returning,UPI,2,3204,6408
1183,28-02-2023,2023,February,1,Shoes,Fashion,Bangalore,Returning,UPI,2,3204,6408
1183,12-03-2022,2022,March,1,Shoes,Fashion,Bangalore,Returning,UPI,2,3204,6408
1183,12-10-2022,2022,October,4,Shoes,Fashion,Bangalore,Returning,UPI,2,3204,6408
1184,22-07-2023,2023,July,3,Watch,Other,Bangalore,New,UPI,5,18542,92710
1184,30-11-2024,2024,November,4,Watch,Other,Bangalore,New,UPI,5,18542,92710
1185,18-08-2023,2023,August,3,Mobile Case,Other,Chennai,Premimum,UPI,1,521,521
1185,12-08-2023,2023,August,3,Mobile Case,Other,Chennai,Premimum,UPI,1,521,521
1185,13-05-2023,2023,May,2,Mobile Case,Other,Chennai,Premimum,UPI,1,521,521
1185,18-01-2023,2023,January,1,Mobile Case,Other,Chennai,Premimum,UPI,1,521,521
1186,08-11-2023,2023,November,4,Tablet,Electronics,Bangalore,Premimum,UPI,1,13218,13218
1186,10-03-2023,2023,March,1,Tablet,Electronics,Bangalore,Premimum,UPI,1,13218,13218
1186,16-09-2023,2023,September,3,Tablet,Electronics,Bangalore,Premimum,UPI,1,13218,13218
1186,03-10-2024,2024,October,4,Tablet,Electronics,Bangalore,Premimum,UPI,1,13218,13218
1186,13-08-2022,2022,August,3,Tablet,Electronics,Bangalore,Premimum,UPI,1,13218,13218
1187,11-01-2022,2022,January,1,Book,Books,Pune,New,UPI,2,248,496
1187,18-09-2022,2022,September,3,Book,Books,Pune,New,UPI,2,248,496
1187,16-02-2023,2023,February,1,Book,Books,Pune,New,UPI,2,248,496
1187,18-01-2024,2024,January,1,Book,Books,Pune,New,UPI,2,248,496
1188,17-05-2024,2024,May,2,Backpack,Fashion,Pune,Returning,COD,4,1353,5412
1188,19-11-2022,2022,November,4,Backpack,Fashion,Pune,Returning,COD,4,1353,5412
1188,08-05-2023,2023,May,2,Backpack,Fashion,Pune,Returning,COD,4,1353,5412
1188,04-10-2023,2023,October,4,Backpack,Fashion,Pune,Returning,COD,4,1353,5412
1188,09-05-2023,2023,May,2,Backpack,Fashion,Pune,Returning,COD,4,1353,5412
1189,02-09-2022,2022,September,3,Smartwatch,Electronics,Chennai,New,COD,2,13462,26924
1190,07-07-2022,2022,July,3,Water Bottle,Other,Bangalore,New,Card,5,404,2020
1190,17-04-2023,2023,April,2,Water Bottle,Other,Bangalore,New,Card,5,404,2020
1190,02-01-2023,2023,January,1,Water Bottle,Other,Bangalore,New,Card,5,404,2020
1191,08-08-2024,2024,August,3,Laptop,Electronics,Hyderabad,New,COD,1,59800,59800
1191,08-06-2022,2022,June,2,Laptop,Electronics,Hyderabad,New,COD,1,59800,59800
1191,07-04-2022,2022,April,2,Laptop,Electronics,Hyderabad,New,COD,1,59800,59800
1191,17-12-2022,2022,December,4,Laptop,Electronics,Hyderabad,New,COD,1,59800,59800
1191,19-04-2023,2023,April,2,Laptop,Electronics,Hyderabad,New,COD,1,59800,59800
1192,15-01-2022,2022,January,1,Headphones,Electronics,Delhi,Returning,UPI,2,2639,5278
1192,17-12-2023,2023,December,4,Headphones,Electronics,Delhi,Returning,UPI,2,2639,5278
1193,24-05-2022,2022,May,2,Shoes,Fashion,Mumbai,Premimum,UPI,1,2167,2167
1194,09-08-2022,2022,August,3,Watch,Other,Chennai,Returning,Card,3,8179,24537
1195,10-12-2023,2023,December,4,Mobile Case,Other,Bangalore,Premimum,Card,1,374,374
1195,17-05-2022,2022,May,2,Mobile Case,Other,Bangalore,Premimum,Card,1,374,374
1195,09-01-2023,2023,January,1,Mobile Case,Other,Bangalore,Premimum,Card,1,374,374
1195,13-01-2022,2022,January,1,Mobile Case,Other,Bangalore,Premimum,Card,1,374,374
1196,14-06-2022,2022,June,2,Tablet,Electronics,Pune,Premimum,COD,1,36595,36595
1196,29-05-2022,2022,May,2,Tablet,Electronics,Pune,Premimum,COD,1,36595,36595
1197,18-02-2023,2023,February,1,Book,Books,Hyderabad,New,UPI,5,570,2850
1197,06-03-2022,2022,March,1,Book,Books,Hyderabad,New,UPI,5,570,2850
1197,04-07-2023,2023,July,3,Book,Books,Hyderabad,New,UPI,5,570,2850
1197,15-12-2022,2022,December,4,Book,Books,Hyderabad,New,UPI,5,570,2850
1197,03-02-2022,2022,February,1,Book,Books,Hyderabad,New,UPI,5,570,2850
1198,06-05-2023,2023,May,2,Backpack,Fashion,Hyderabad,New,COD,3,1005,3015
1199,10-06-2024,2024,June,2,Smartwatch,Electronics,Delhi,New,Card,2,14435,28870
1199,21-06-2022,2022,June,2,Smartwatch,Electronics,Delhi,New,Card,2,14435,28870
1201,22-11-2023,2023,November,4,Laptop,Electronics,Pune,Premimum,COD,2,60581,121162
1201,19-07-2022,2022,July,3,Laptop,Electronics,Pune,Premimum,COD,2,60581,121162
1201,28-02-2022,2022,February,1,Laptop,Electronics,Pune,Premimum,COD,2,60581,121162
1201,30-07-2024,2024,July,3,Laptop,Electronics,Pune,Premimum,COD,2,60581,121162
1201,03-02-2022,2022,February,1,Laptop,Electronics,Pune,Premimum,COD,2,60581,121162
1201,25-05-2023,2023,May,2,Laptop,Electronics,Pune,Premimum,COD,2,60581,121162
1201,29-09-2023,2023,September,3,Laptop,Electronics,Pune,Premimum,COD,2,60581,121162
1201,23-12-2022,2022,December,4,Laptop,Electronics,Pune,Premimum,COD,2,60581,121162
1202,04-03-2022,2022,March,1,Headphones,Electronics,Mumbai,Returning,COD,1,2742,2742
1202,31-08-2023,2023,August,3,Headphones,Electronics,Mumbai,Returning,COD,1,2742,2742
1202,15-12-2023,2023,December,4,Headphones,Electronics,Mumbai,Returning,COD,1,2742,2742
1202,04-03-2022,2022,March,1,Headphones,Electronics,Mumbai,Returning,COD,1,2742,2742
1202,26-11-2023,2023,November,4,Headphones,Electronics,Mumbai,Returning,COD,1,2742,2742
1203,31-10-2022,2022,October,4,Shoes,Fashion,Hyderabad,Premimum,Card,3,3576,10728
1203,04-01-2023,2023,January,1,Shoes,Fashion,Hyderabad,Premimum,Card,3,3576,10728
1203,23-12-2023,2023,December,4,Shoes,Fashion,Hyderabad,Premimum,Card,3,3576,10728
1203,10-01-2023,2023,January,1,Shoes,Fashion,Hyderabad,Premimum,Card,3,3576,10728
1204,11-07-2023,2023,July,3,Watch,Other,Chennai,New,Card,4,15524,62096
1204,15-08-2022,2022,August,3,Watch,Other,Chennai,New,Card,4,15524,62096
1205,01-05-2023,2023,May,2,Mobile Case,Other,Pune,New,UPI,3,973,2919
1205,03-07-2023,2023,July,3,Mobile Case,Other,Pune,New,UPI,3,973,2919
1205,23-09-2023,2023,September,3,Mobile Case,Other,Pune,New,UPI,3,973,2919
1205,13-07-2023,2023,July,3,Mobile Case,Other,Pune,New,UPI,3,973,2919
1205,05-10-2022,2022,October,4,Mobile Case,Other,Pune,New,UPI,3,973,2919
